ISO,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
MOZ,0.973483401990308,0.99958959994126,1.00375321636944,1.00696209531719,1.02741150387634,1.00886490125745,1.0263029244608,0.991183120540117,0.966895512698164,0.961109381203942,0.981416029566626,0.996385213952781,0.970741942696789,0.858865768229662,0.938909586742829,0.879878668184265,0.933123487336968,0.848581663787803,0.843465644946879,0.93532082811176,0.955518200541638,0.930170898896132,0.772524654151991,0.78536627526344,0.817531316355508,0.77763513287872,0.893633251919478,0.954907970174073,1.01393563700763,1.01381127330923,0.977146979293712,0.977063825133055,1.00002174879322,1.00778853692739,1.01875331927509,1.0490016548005,1.08307159200265,1.11129878038296,1.14294200177678,1.15763716950659,1.16412916323614,1.12997702741093
MRT,1.02288925245599,1.00186521666236,0.972630771853057,0.952383142542848,0.988501305121534,1.07020668128887,1.13168286252392,1.10916964687733,1.00311353568331,1.06124502689285,1.02410252435266,1.04409764202502,0.957913635536078,0.967925947960073,0.947364200417467,0.970672622855401,0.988988705824674,1.00262876946849,1.03042097732147,1.05945843359155,1.02712226919022,1.02286529233508,1.00087119825315,1.06522363753149,1.07944233262174,1.02353297994824,1.09865440349006,1.02244620825807,1.01438496367121,1.05520072985626,1.02905432943958,0.995668532301447,1.0322658269384,1.06701350941091,1.03845958264454,1.05456656888357,1.41752226892159,1.37462727131002,1.29529258530249,1.31677022302888,1.49182396862759,1.55392281660856
MSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MTQ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MUS,1.00349935032406,0.9865369815296,1.01617769783369,1.00644133985768,1.0400776178523,0.968567792572385,1.17537375311053,1.15486627383575,1.14143913103221,1.12089507108624,1.00322121483567,0.925219781603922,0.921317568031095,0.893835796680181,0.855443668943438,0.847347992515396,0.939189289438575,1.00457005893103,0.981434061400278,0.96956959070826,1.00316928504109,1.00707147784996,1.02456559095898,1.0169396474052,1.02412255555113,1.07417717728863,1.1405256535742,1.0823281567719,1.08707666366777,1.01762768727619,1.00302365106082,0.975007453789449,0.979207630835493,0.956828191091177,0.957879210789409,0.883997220661094,0.910203461529292,0.96655493738029,0.960247689652819,0.977177704783159,0.969291190607262,0.945821279714226
MWI,1.0115115882679,1.11028184412802,1.17467870448421,1.09393350680932,1.1220875669077,1.1335074283789,1.12603618197417,1.10449730794677,1.09640576005515,1.01181137738192,1.01666959502651,1.04462574538795,1.06839554948448,1.11604578460643,1.18601480157396,1.28382214887149,1.17004316387939,1.09188495894969,1.01243433839828,1.06809088257788,1.0195270260765,1.09198990002573,0.971634034852479,1.03206193421296,1.11669913245352,1.11323973887256,1.01942687487199,1.11178011536683,1.04133564775142,1.01383375123337,1.01524329345033,0.907567456197733,0.915471348026621,0.905890596893281,0.913834725398615,0.903924998242174,0.995444829967025,1.14706039290482,1.11942887828159,1.16737656424259,1.20917401845285,1.19101739574377
MYS,0.982692832964943,1.00642151789978,0.931508435155054,1.00964601771301,1.00662043899413,0.871686364807845,0.952425190175874,0.958458448350812,0.930943596832192,0.977690879872582,0.992990732456316,0.950514396542752,0.95005408400036,0.972587563609816,1.04068116371567,0.953176398505347,0.837265732716445,0.880074914341092,0.933095280322321,0.968006184997473,1.01429738983329,0.997462772674336,0.989525979236529,1.00366884893469,1.02455591128986,1.06248003324834,1.10037864966709,1.09975879981377,0.988772081772328,0.999918706883135,1.02283674352561,0.973520870284286,0.998299489455278,1.04120175972911,1.09652521161852,1.15496901332192,1.19548924067586,1.23677453549282,1.32407915568319,1.24414355940495,1.28313278511139,1.28838514568278
MYT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NAM,0.994167238139585,0.995919670668653,0.968627002343006,0.960871606429781,0.987268430038463,0.965395422936993,0.935863104290621,0.918110474739759,0.894274032906367,0.878338344395012,0.998052761163227,0.882115925331334,0.838306628460512,0.793480738903451,0.787872077624805,0.829287929748998,0.804256436045606,0.959355808046956,1.03237526933407,1.04915839022302,0.995755342421918,0.909673741263496,0.930673950588336,0.859691005530194,0.937516600951283,0.905299380224169,0.947725635629217,0.950277457461407,0.970347468450149,0.965524316358524,0.998461153509114,0.992371265924186,0.989311284494522,0.945621386629762,1.00416227495077,1.00222858225405,1.07062068592996,1.07774899468734,1.0989184883265,1.04415595322734,1.07423203658083,1.05439668565569
NCL,1.02254481705296,1.09482994052506,1.12085051693228,1.16903092216624,1.1764792740958,1.12956939718553,1.10719212978263,1.07365111407255,1.07356263826703,1.09425011050937,1.0214311114695,0.99716196381228,0.987954585997986,0.988137922174616,0.975203804166097,0.988272084575368,1.00799721462508,1.01773356325804,1.02867340912757,1.03982863162496,1.02109695465359,1.017734450352,1.01970946064732,1.02557206471299,1.03186483193747,1.03675789330445,1.03848247096334,1.04108676452293,1.01811113563348,1.05765614321429,1.02040175729567,0.958567704058193,0.992846206107523,0.993125576531532,0.993822288748939,0.996852547284708,1.01138662257015,1.00678442297214,1.0058000883719,1,1,1
NER,1.02462237225125,1.03472753711421,0.983560825256449,0.826726747760882,0.901836409024017,0.760046920124936,0.793557531226641,0.857529944679552,0.859292580213493,1.00640395010363,1.02458501255801,0.963729598273816,1.00634990481599,1.0232521324927,0.801070950502055,0.89618543859187,0.917617115742402,0.929142926571194,0.962007251371318,0.965588293650775,1.02770438064126,1.0125293826414,0.988071936071083,0.962080196113273,0.964551713454167,1.01265683620008,1.00648799330994,0.997830940077125,1.08879225453028,1.07827481410117,1.02728809479093,1.07249478001011,1.08717928415728,1.08724655647914,1.03314405558538,1.04337761571826,1.06226500953617,1.06258342258967,1.06297364819376,1.02466657876505,1.07297062497162,1.01994145593214
NFK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NGA,1.00082453406866,1.11242840239525,1.15947858282259,1.08930061610729,1.2157958471302,1.11380190067844,1.1783413173343,1.26525836387852,1.17277867233152,1.06527923656757,0.999091186346966,1.06528856506223,1.0843649944914,1.09750036568322,1.18616892876262,1.46122058008998,0.858614577584513,0.676658207816834,0.677852140787804,0.854141418731616,0.993787482309809,0.882263233195974,0.791839258554084,0.662944351254964,0.542179771245349,0.529656106469835,0.535722869867424,0.559066161570147,0.530493403404626,0.668124331188626,0.993891774808679,0.804668900703875,0.738339727995522,0.839414415121195,1.0660581141329,1.38780860568565,1.25717735909164,1.40013901983329,1.27911891752449,1.23585408454207,1.23008692855416,1.30002952090609
NIC,1.00407178887012,1.03837866864866,1.05580931545477,1.1316370948382,1.26884546244889,1.16088044672558,1.32591364653239,1.50162359813476,1.28351849937645,0.825215778008732,1.00075122738059,1.04242451720807,1.03880665592855,1.13477010283275,1.1577186242469,1.23359310648041,1.20315089928731,1.30965581118823,0.954273213586352,0.932521321294792,0.996756049472212,0.992177957867299,0.952247202978036,0.925979328563986,0.934642213461024,0.963708370323707,0.963100723905018,0.963479446135452,0.98840497030096,0.989532644410106,0.996603427784326,0.978054719035871,0.944548052445719,0.916679363656841,0.910090132093012,0.901174264914751,0.889855974477781,0.901784763871316,0.905317987665611,0.899905403843112,0.894125277356109,0.892714362310968
NIU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NLD,1.01482465626506,1.023459474005,1.02667033255806,1.06157016377816,1.06446128105394,1.04186192121682,1.05726752238155,1.04530683478312,1.0408510278633,1.01804769929093,1.01755875073808,0.975085751151554,0.933261105549119,0.917059149014603,0.924560083812146,0.913033331066183,0.928832391746474,0.918311107204163,0.944792195557907,0.981729470874487,1.01570747484684,0.988036902314235,0.953258591664964,0.917106840456958,0.907148046753684,0.902049719702083,0.901083252939691,0.933686208634686,0.962514853859546,0.985767476006988,1.01735786406354,1.0296059173214,1.02811281098817,0.971211578854516,0.973381816771255,0.97929176021873,1.01022853620195,1.06142424985161,1.07995498242045,1.01450462057898,1.04036990646438,1.03873423805105
NOR,1.00622787239856,1.00818560334331,0.993008429185817,1.00398144622831,0.987707796252111,0.965106119370547,0.962630533537586,0.953169752803918,0.94498668698309,0.964825479046015,1.00651814776152,1.00828882322864,0.983311808101839,0.984333395643733,1.02875289942919,1.04796767961632,1.01476958906965,1.00501118255101,0.981103140956587,0.993147780829982,1.00661942858242,0.958827852987799,0.907083603229805,0.881854590425341,0.866167054812683,0.862248712735616,0.892388840668196,0.926974098774158,0.890063073933273,0.909098848521345,1.00533099359822,0.979556449370883,0.933658099317534,0.918510567016369,0.98105700802015,1.03735417204598,1.10627692694304,1.13284053475199,1.18756082890046,1.05491006403815,1.09582356558416,1.12989302463034
NPL,1.02154702120534,0.985773727397229,1.0019270957443,0.974705798037789,1.02278650887864,1.00440949747433,1.03066400657339,1.04285950172302,1.07062558877118,1.1079088665043,1.02358322626426,1.0479231609823,1.05160770541536,0.982076658604304,1.01070542063925,0.970345669233208,1.01414414465763,0.987453726999508,1.01688174752748,1.0460433635847,1.02989777534057,1.05568218452159,1.03235716290487,1.07123624017448,1.16474544246305,1.16282716362832,1.21181536178803,1.15634743286089,1.06759721899534,1.02568219921977,1.02708793594673,1.09016497535425,1.02804716449505,0.999273680139206,0.99635236724173,0.974768727311428,0.962858817722347,0.963010683377449,0.990514586960391,1.01143721220388,1.0720480026085,1.04612392410639
NRU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NZL,1.00795047274028,1.03503809585401,1.09937612143082,1.19573362868167,1.15662831504735,1.07752974781144,1.10590473077656,1.05550660529165,1.04638276315851,1.0382246173475,1.00769103010556,1.01597596260205,0.975516574701423,0.995266543923399,0.999280986287566,0.971594513914091,1.0064898593148,1.02191600477956,1.03669982169745,1.03540588241317,1.00752163765026,0.949474893526511,0.933111084374207,0.971515665902243,0.998236466022099,1.01529402790583,1.01182398750266,1.00891813529798,0.994640140981958,1.02212362887666,1.0070279672858,1.02459505993657,1.03834934239,1.05296363827651,1.05531891758117,1.04311780385547,1.04879537295794,1.10199517542247,1.06771848019943,1.04429619183042,1.05694932616873,1.04155768516109
OMN,0.802457851323019,0.614826585968543,0.53845280695407,0.382096900551841,0.42267690765569,0.487042937592316,0.523272565883959,0.549959946704041,0.587193670090471,0.56123723082323,0.789206726659189,0.901750368272176,0.922496530291997,0.921462252967206,0.991022238406837,1.08623059395212,0.801505244286748,0.798334851126319,0.70555688806828,0.748955590944727,0.872650739097587,0.790602287616475,0.798894746310997,0.765714331640758,0.724657128105445,0.733988364511116,0.763437464204028,0.771652963715973,0.674739347487586,0.738146342638416,0.896087263517003,0.854704983316844,0.863139924065171,0.91226690234745,1.01355405565782,1.16597553391088,1.18566442775667,1.18518471908379,1.43826688666829,1.17331404883908,1.42012649952106,1.53492158125494
PAK,1.03339040197689,1.00664670674558,0.991187458219265,1.0012086297865,0.983231179635533,0.954127811967198,0.979361300829616,0.972811185705359,0.999496543774669,1.00864466796983,1.03435043744689,1.01922257668468,0.997445567139622,1.00235386105255,1.00887345984552,1.01821099774418,1.01034513557017,1.03227071248871,1.05513861487684,1.05508494529013,1.03915009549114,1.02101624496803,1.03976812680182,1.02445782135575,1.01784643386595,1.04461843706551,1.06318310307106,1.02481231359762,1.05281233645646,1.04046516143231,1.03662396510332,1.00860519311254,1.01801594632227,1.02135878539382,1.06785817199955,1.11134448200154,1.12848892281337,1.14726929521406,1.12269694587243,1.13068803581678,1.15712610926621,1.15206414099584
PAN,1.00358192731115,1.05851973207263,1.06455009806045,1.05426091381071,0.997495656444219,0.959384691952415,0.9271945526961,0.879184655512318,0.941880214162796,0.918611493607525,1.0025353952613,1.04317148258672,1.0396715908905,1.05046990747955,1.02657358754714,1.03254612691128,1.08935090789902,1.13000065907998,0.996245759609037,0.97230504961013,1.0030341449646,1.04245383441849,1.0718343856085,1.07201707040877,1.0411860133912,0.982374131064451,0.986044177059843,1.02565653819475,1.04822699286044,1.02460336042092,1.00277430286796,0.943468912068058,0.903905725089954,0.911774315691992,0.881060378208512,0.910418911055113,0.914296263734232,0.936300914541957,0.951556026904408,0.927762633388943,0.932561776080835,0.931908299428997
PCN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PER,1.00248730343618,0.986880788662979,0.965087916677846,1.00597459379628,1.03270301031579,0.994511467105812,0.985169463739922,0.965738833411472,0.926466516079038,1.00294194485324,1.00135117988117,1.02058987704943,1.05135977732775,0.946774545641173,0.99784660997782,1.02924328302703,1.11054605699353,1.24197188494851,1.18445984897888,0.990661541569025,1.00109789064215,0.970494913603074,0.92971321174169,0.93161763640872,1.03466694700325,1.10480974384457,1.10701222246799,1.13115115694562,1.06142930930079,1.01648495208317,1.00561149462845,0.913356855738852,0.887710868742246,0.869552478918158,0.88050621812809,0.908398578664899,0.969221642501931,1.00105529767229,1.01188022727688,0.959869929814197,1.0321376216893,1.05041702804245
PHL,1.01665630521479,0.996118897307718,0.971889713879294,1.01885853681501,0.985107703127034,0.980558372702962,0.991321430365997,0.988499072028246,0.9949738572307,0.981308112364016,1.01734305047837,1.01479868133736,1.00640743128935,0.975633674637986,0.892558657777007,0.819907968553346,0.838220680165286,0.882959409824564,0.942669740320282,0.980608723807056,1.01643413151967,1.00243807566244,0.997073964660869,0.998220883629398,1.05899550472583,1.12307133805406,1.18457028867978,1.14639074117888,1.0715804506425,1.03763796946036,1.01756979249976,0.98966291793202,0.985207103195629,0.997140981936303,1.01447922213888,1.01137975856343,1.05526696226539,1.10629400377285,1.13261991893712,1.15533756210481,1.2208648181625,1.18753886770797
PLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PNG,1.01612104159897,1.03564721520241,1.03593355647539,1.07956641514525,1.09072730467802,1.05956908371182,1.05058159812587,1.02661138126672,1.03840639926336,1.07500580034262,1.01577212121466,0.993353336858339,0.983651984010665,0.984240910494716,0.972265506807332,0.987103274270849,1.00783886615329,1.01702842287367,1.02770270445105,1.03858583141992,1.01595057681576,1.00649750120766,1.00383009506136,1.00482688773646,1.00597541155693,1.01042249015157,1.01587300765914,1.02252644430017,1.0045976788093,1.04849496319338,1.01613192333555,0.928350355123064,0.939708763386676,0.925113579862391,0.916164797304652,0.911832685464284,0.916035155398296,0.908404442025984,0.901576844656374,1,1,1
POL,0.996214567683932,1.04073319587748,1.06113111195945,1.07778897479002,1.12574889418056,1.15945622543987,1.16659576135763,1.17401170149401,1.16261997413343,1.13629090047929,0.991754125364838,0.897246553738849,0.872253712695893,0.909850589690407,0.962635391430454,1.0122936752155,1.03849594096329,1.06171241489042,1.10486694322656,1.14095068037483,0.995700231107222,0.884812693487228,0.891059426073634,0.909900823646085,0.93694052073946,0.985253833519495,0.98376202945119,0.999586571305429,1.00855756720485,1.0090432672053,0.998758228625664,0.980925044267139,0.970714209023997,0.926178796600012,0.939836127530723,0.923357885230842,0.940108092751419,0.999876825981215,1.00723443076855,1.02157513539218,1.04937578022605,1.04383830524685
PRI,1.00588077847924,1.01652816026228,1.03077780735375,1.0598893967843,1.0277689390464,0.961989224251018,0.959109947932547,0.979544267425696,1.00714086692849,1.02685208974181,1.00591655342548,0.97774089147737,0.909690855509689,0.878958175573641,0.909103958837039,0.895740553573824,0.936728929152611,0.951161912408262,0.981620741605233,0.998972286226308,1.00602725410015,0.985599450601369,0.988712087767422,0.994206744550155,0.996792134927786,1.00441670344742,1.00127223567716,1.00032760184874,0.998603884380274,1.00756671577855,1.00609081670733,1.0131842186351,1.00371187564685,1.00494400936683,1.0064278816918,1.01715621929366,1.02360537227445,1.00867099571535,0.977376746279722,1,1,1
PRK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PRT,0.996778021619022,1.02725270964302,1.06698981459507,1.13325232391153,1.07704376175063,0.973249194991697,0.990167272026976,1.00582392601009,1.00053732703616,1.00726310971146,0.997156453553083,0.931635054442732,0.902644882660597,0.85382896077524,0.792968229511734,0.790649302995033,0.843533028379126,0.877264709498385,0.922872723527207,0.955345035947848,0.998383972355385,0.985889085919567,0.976675648712268,0.927509113378225,0.93966980418763,0.939459894972586,0.929887117842998,0.957181272901034,0.981136053067115,1.00677425256661,1.00001976363691,1.00708340023241,1.00490738892006,0.985435859145507,0.988892003227768,1.00836469267748,1.03361976172201,1.07185362351829,1.06243522028434,1.04705430870603,1.05989582684052,1.01265147673788
PRY,0.997217119928354,0.948463956477899,0.923208773766494,0.911053738351213,0.886961672780545,0.846455687152946,0.874094987573542,0.936691729057393,0.963048262737292,0.908154388903055,1.00015057731472,1.07841472274718,1.02703297206001,0.960159593683273,0.950428077311104,0.9501209140883,0.909925194470475,0.913648775108292,0.963520712913497,0.99816284711536,0.999989389673317,1.0070226098852,1.01651582965024,1.04036324724706,1.07232213153279,1.0984772704685,1.11295929944835,1.12202244577001,1.12128841467379,1.06738450551941,0.987948250849056,0.955744354446746,0.916506997232283,0.945997321528748,0.959961232740731,0.887779055406966,0.869330532050432,0.887079442976636,0.90254938878963,0.846090093218159,0.901681835360975,0.890017422496724
PSE,0.144342963498121,0.154420596689271,0.170565514834929,0.155370680617929,0.179505771301702,0.171230297786232,0.189102808100099,0.178663341218911,0.193650876960807,0.182632638913189,0.200867961528863,0.175880025774559,0.179531371081351,0.163117516912445,0.162692168825871,0.153383514128265,0.174352178586754,0.162181494834328,0.153026741913641,0.150024657713679,0.171050740519177,0.147339312778038,0.16588511267719,0.168149851063047,0.180734821041979,0.179300165768714,0.167975153269712,0.180192987730295,0.193163726366503,0.196493167703748,0.17974801941303,0.157382661295885,0.138060874654346,0.152808055876354,0.161602284862704,0.171861649043143,0.162190168339141,0.163891920197893,0.174457919954897,0.185507844066557,0.19752382369656,0.212824450497582
PYF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
QAT,1.00701203926839,1.03420323192532,1.07855749057083,1.11929303613634,1.12854920691703,1.14042743823691,1.14757955927513,1.0372390458891,1.08691609313664,1.07741128011014,1.00660920037811,1.10616081668696,0.921034650564333,0.77906183029548,0.84765795126155,0.8117367077838,0.650118113732672,0.726506284425751,0.769118407502026,0.893848511737664,1.00632494917347,0.81191146481093,0.763125622204153,0.633542938504769,0.578483516916084,0.574720499563593,0.557404931471439,0.65796001258234,0.588121198339244,0.696257911024922,1.00615653218082,0.817819232039737,0.682462300607788,0.870350761522172,0.93950625446068,1.09514215463934,1.34054897311621,1.45051827167019,1.67565961714242,1.38825412222625,1.65310209599312,1.87168489260819
REU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ROU,0.990634577441261,0.980954171979251,0.968426945599622,0.958894026454362,0.972501251007242,0.979043378160012,1.02838343874543,1.02062606407486,1.02265216369509,1.03832137403747,0.996053251964498,0.974656034869082,1.01083578456041,1.03972577549174,1.0751707723855,1.0855122991557,1.10763063132388,1.10824295930429,1.12179139847204,1.04721025921667,0.995388123522612,0.911378720509006,0.828847542555579,0.870159282681589,0.924179985604438,0.959522187193549,0.961428820271332,0.944345664781405,0.955128927795645,0.98768782064087,1.00132956830169,1.02546316317852,1.01084330585862,0.99291392527049,0.878586588060359,0.999319450585293,1.08272284672105,1.1779592116563,1.27268518510991,1.19699194379033,1.15863179205942,1.14728556981888
RUS,1.00588321714344,1.00399925836374,0.982214102211527,1.03666800259025,1.04153707848271,1.02027273268788,1.04398424408569,1.04514955100563,1.04877755816309,1.02223690733417,1.00311871096577,1.00244499795421,1.01692987350221,1.03889217279871,1.04084156454977,1.03928428197728,1.07021771680522,1.07239424044186,1.08417396188818,1.09259341332004,1.00303230806715,1.08346639050155,1.04756043368211,0.909276757506547,0.802136305618589,0.797842301366545,0.65013628548725,0.66924585682429,0.681663261386142,0.786655118645687,1.00093528986978,0.917233360614814,0.893794938118933,0.919640799058381,0.982882160986043,1.05282557578089,1.17064860950253,1.29803563960224,1.41490727425817,1.18779159143286,1.22842579882922,1.27495849873513
RWA,1.03164295853835,0.98564673292719,0.971492721265984,0.961541407552276,0.931927711305553,0.898613685378197,1.00986745736137,1.03258537074988,0.994454835921409,1.09559375414318,1.03611776779248,1.15324970145901,1.09134611641707,1.1277051036957,1.06653054394932,1.09015613126585,1.11968155650287,1.04938811276328,1.04156171139426,1.09839439430302,1.04029981538898,0.952144897923101,1.04125531412513,0.995726401009452,0.482639222427179,0.610796429437981,0.713617842652645,0.868429959889021,0.955068161177308,0.997600464081646,1.03405519874082,0.995029293751286,1.02448102890421,0.941436374413171,0.958734472533773,0.983741370260338,1.04298360450428,1.0615155406362,1.06805023486137,1.09120530200803,1.10838159129937,1.09678924155563
SAU,1.00265378339198,1.00833982745503,1.02174516110158,1.03343709411342,1.40989616715046,1.08247722729557,1.19106830304471,1.11806730502471,1.00881366621585,0.984032412815473,1.00287855547754,1.02620447834959,0.917801572900157,0.874292389678929,0.847822227492189,0.755013396280997,0.786951410129407,0.770257193282213,0.801003122053121,0.856757783353085,1.00185025996994,0.99980351789553,1.01410156617175,0.957251602861268,0.883365668858536,0.847019576803168,0.890030630697728,0.905010413568241,0.801946464406588,0.877422068349222,1.0031392816527,0.915575523828984,0.927696277898813,0.993199416569046,1.0935962618173,1.28565660776603,1.3451520383353,1.35067152125869,1.52145075016889,1.11293230203527,1.26020415981125,1.49423317644597
SCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SDN,1.00401420550238,1.01539083780486,0.876497868346013,0.77487900096742,0.882522380656516,1.02461918286724,1.16473344208092,1.27396862455288,1.1542142867211,1.00592961073773,1.00463445013634,1.06628612977598,1.17162350808607,1.0216036664749,0.9976532029593,0.982656401459118,1.04541896124238,1.04220812213651,1.0594747279817,0.988576616635405,1.00464331968985,0.999848724321514,0.923474520047908,0.862359728541911,0.876765371436228,0.839328229063848,0.824691776150608,0.828709415035327,0.820793004452771,0.935834405901217,1.00518495575083,0.969874609752484,0.964194827232495,1.02005219903167,1.08012527939343,1.20214489005273,1.38679502362994,1.37155055151205,1.30643958015492,1.40430215796408,1.49109084983277,1.46888339768591
SEN,1.00289117696373,0.978208092425282,0.993595450146875,0.917553905758808,0.995658041695557,1.0199314570388,1.06505307026214,1.06108129084574,1.02164308910332,1.07532273083707,1.00275854556907,0.95447075801705,1.04524980423606,1.05140090112562,1.06095873150537,1.11592720955661,1.12659200708812,1.09804028821573,1.08332933523753,1.02671485465996,1.00662209130393,0.976954006227155,0.971763728767225,0.927113297565228,0.925511297677508,0.913275276525921,0.949370575601982,0.951166341269305,0.97860643127922,1.01339943917321,1.00573421974809,1.01872293726337,0.987606058925606,1.01843223082671,1.02447834721114,1.05079970812533,1.04512815818186,1.07030239758214,1.04357240303771,1.10074784731816,1.10731196630829,1.03735914558355
SGP,0.978267543968313,0.966918771873381,0.970650218747135,0.960991042878911,0.945207889532498,0.884826154307616,0.872379694118503,0.855243490329789,0.880848306457788,0.912765811011339,0.965910992647028,0.957833302559349,0.967008483717213,0.992689971649811,0.991870087846204,0.890723309684608,0.834270114039538,0.850472217593226,0.872050221131793,0.912006288635134,0.977608504801992,0.92016576125053,0.867801582042363,0.871330947993926,0.867388547386812,0.877141880414116,0.870364208807388,0.916399999173588,0.843056552221566,0.857291931653837,0.978563414980278,0.908987003331041,0.926302138795982,0.932784715679628,1.07514380288736,1.17065133362267,1.20006418423491,1.23903839058106,1.12654234719116,1.03151249227078,1.127256325236,1.12061884675677
SHN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SJM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SLB,1.08647632728688,1.10187844312723,1.09886495851923,1.14344425283404,1.15483217506906,1.12233880486267,1.1140764557731,1.09050803864223,1.10520506470679,1.14637287278737,1.08504456386193,1.06195959771384,1.05211511653183,1.05301029303232,1.04031754723367,1.05625485260064,1.07842446790257,1.08816188429406,1.09948351149096,1.11113988305368,1.08709157537964,1.07694093878276,1.0743923648133,1.07589707914197,1.077477066536,1.08235767325281,1.08799787416297,1.09466013815167,1.07488370134107,1.12130137486541,1.08632032775549,1.01050539382817,1.03859851471183,1.03583010255194,1.03710894732277,1.04167624997062,1.05438642114632,1.05211954333807,1.04967137468031,1,1,1
SLE,1.0001968294496,0.999725927649869,1.0233541955419,1.04559396891289,1.05550704583853,1.03687049568851,1.00498955156154,0.99858164355207,1.01984306765674,1.03018738837503,0.999030090427699,0.995156011581642,0.989923911020928,0.92294359722432,0.918051172827264,0.892157744710717,0.882499020530399,0.916118254275921,0.924874248222918,0.948193334631945,1.00327191874682,1.06016868682548,1.0413554878678,1.19947491560238,1.39499255400791,1.37268354642474,1.20760850823561,1.13083289213957,1.04886990838303,0.8154611304564,0.996282611339976,1.1170369570986,1.25977346370546,1.26329992288931,1.24934063609597,1.2089688780737,1.24238042993271,1.27076257956932,1.30970694763291,1.34866417081056,1.40636640899539,1.31733217261942
SLV,0.960894163659814,0.934369152823092,0.96014675550537,0.994098222092231,0.949660680290847,0.953711033494113,1.07142323497152,1.22211728932858,1.1136367366551,1.08337077781741,0.954905738416967,0.838654936420937,0.795921417764831,0.804172276189988,0.833626137317943,0.866228597129039,0.923071756171889,0.918632345184631,0.963091274748847,0.976388724890633,0.959435922303427,0.902439859362426,0.880530491877511,0.896377485115575,0.911520184635307,0.949623586390227,0.935302089745644,0.950510960534218,0.965926134546242,0.976269395343913,0.979892560993303,0.888183334678492,0.824569468185798,0.780146594092076,0.749582918042156,0.753274003925556,0.772963542406851,0.806602735415623,0.829947619305483,0.83542278566006,0.9015608254841,1.05589344591701
SMR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SOM,0.924561406514466,0.88362236486802,0.904200744332346,0.831121517666918,0.635765800370183,0.849824680425569,0.865443366301178,1.12728303506392,1.17763722897639,1.04829105820852,0.936362163596461,1.02073268570362,1.0486380931756,0.904542583616055,0.881800833071384,0.901366611298932,0.890907121496353,0.904477147634938,0.903500889932096,0.923082344080958,0.915083579378994,0.856813382223466,0.772670641518077,0.776378048922096,0.785286216556608,0.805141259488961,0.830394228162661,0.837337704347378,0.845929469725088,0.871653483141038,0.896162141927818,0.86510676737893,0.861793542009351,0.858913421229722,0.8618396299568,0.865799961803815,0.873569606794482,0.89226591984238,0.907488940994513,1,1,1
