ISO,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
KGZ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9536386651849259,0.9139053652728156,0.8843139365109458,0.8674586635222477,0.8708177204128271,0.881254946062193,0.8851673305016515,0.879563004813566,0.8718883951393908,0.8615010322704546,0.894078519742895,0.9167746240306993,0.9302157913138449,0.9260598183987551,0.89730479640341,0.8624490940187914,0.8338840996231006,0.8109299652484776,0.7867403285045288,0.7657503693379414,0.7504433109141253,0.7359397816999159,0.7245444924207112,0.7163766113530351,0.7121389345531339,0.7048595515374104
KHM,1.0,1.0,1.0,1.0,1.0,1.0,1.0374431021637889,1.0824451213139652,1.1360427792419654,1.2247655441348877,1.3230572944646908,1.4233716191649195,1.5232107233177294,1.6560840710354632,1.7878362459814603,1.9517735057571683,2.0919780325575186,2.22257957881991,2.3428440371447086,2.415092837557759,2.4646950777399583,2.5007869836187213,2.5285609188754274,2.486560718011573,2.4204827146594505,2.3227144120792795,2.2097081350647243,2.0891479169738316,1.9621713024071934,1.8468395862350568,1.7376630746222674,1.6390575292783829,1.5486264222221542,1.493909555257988,1.4629474838353052,1.4243995413002914,1.3857607702956838,1.3543298950372327,1.3326477174937668,1.3114150498140733,1.2944451071122105,1.2737456399097327,1.2523955366889834,1.2311927820018733,1.2150235533326514,1.216431151335085,1.2200290099496223,1.2257091056405767,1.2227842016643138,1.2201232500546744,1.2205015197805564,1.2287497430229335
KIR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
KNA,1.0,1.0,1.0,1.0,1.0,1.0,1.6516165727938579,2.2662375896788514,2.857821789772408,3.433870669436866,3.988181216124771,4.538428648491927,5.065586631995955,5.574793243976106,6.067627737041127,6.537627929770072,6.334992529824026,6.17702806357785,6.056336747380884,5.963266628713216,5.8592779184789485,5.7298831839977185,5.586350361801555,5.4516036143906055,5.333672283736869,5.25665475079256,5.21599000881393,5.204511024349415,5.178025275863326,5.132173078705721,5.112971244521643,5.1227537118646165,5.168433666371539,5.215829303406574,5.292569691435286,5.352687583936988,5.376231770972143,5.369336181229765,5.3767993318271206,5.440137388411403,5.512989292014803,5.562799502876176,5.628071009625511,5.7290662748568435,5.785505537298323,5.879829277706241,6.024074938402277,6.154871604919398,6.225557021012822,6.253170873110094,6.283663989450166,6.363532360874736
KOR,0.7409938683614603,0.7283477217913127,0.7148474926612575,0.7054025111009373,0.6969588850257982,0.6867869678162555,0.6662605604318854,0.6467707209750032,0.6281789424748586,0.6086614272552995,0.5926337851697625,0.5788472722181507,0.567080794892694,0.5552609167760088,0.5470629203791777,0.5452595798130793,0.551053148973123,0.5593720254982625,0.5683331244835366,0.5784091159569839,0.588446714346978,0.5989177731527038,0.6097129658914134,0.6191820327630244,0.6256627820075995,0.6319158886369698,0.6337126666572697,0.6370138800362456,0.643767599303134,0.6555898073666931,0.6694097756381312,0.6838307501294267,0.7014859986934725,0.7224416717417151,0.7530392516802872,0.7761777646144383,0.7949965955813532,0.8127984824830813,0.8257627730944751,0.8381573151370498,0.849424511947024,0.8602573414751674,0.8684562563177238,0.8737481725139027,0.8710579504294206,0.8759860435500944,0.8809047762173845,0.8848966123372651,0.8890743440477384,0.8914437835464426,0.893855918672552,0.8954151571719606
KWT,1.0,1.0,1.0,1.0,1.0,1.0,0.9205853986190842,0.8407209571428119,0.7609103318834267,0.6833656846181565,0.6105703819509978,0.5450732572835175,0.48177268933722067,0.42669147349148934,0.3733879626064563,0.31774227975644537,0.35704974935400174,0.4167519675051272,0.4950705793074345,0.5727321530371445,0.6478197223658192,0.7263964810108717,0.7970772353957084,0.8537679307871942,0.9201298255750364,0.9650456663352655,1.0265066148223045,1.1576018933506946,1.1758932822320811,1.1649652337776253,1.1460983230688753,1.1168541456024752,1.0924635795423117,1.073144072038699,1.0427736511047203,1.0388769224091692,0.9989003863477732,0.8697638953633209,0.8341453600489691,0.8167351610973137,0.8010883317677097,0.7823763458557911,0.7657677921439848,0.7529271217485131,0.7465842934314498,0.7492524149734285,0.7647791394762931,0.7791065686119565,0.7754730316688883,0.7826838118045887,0.7976693183150126,0.8220750870354254
LAO,1.0,1.0,1.0,1.0,1.0,1.0,0.9823710817540732,0.9625064495822789,0.9415114795638528,0.9158057436444749,0.8890103119420532,0.8591649142221275,0.8287156063434168,0.8008692067535149,0.7735214070704878,0.7484618248117745,0.7352589701187564,0.7163983863154805,0.6964106967627518,0.6808676118083379,0.6631388622073343,0.6471672744397267,0.6307002556627422,0.6159312365837638,0.6073901392339307,0.5972368746868348,0.5964879191097268,0.6081305759425332,0.6250618760848988,0.644868986598198,0.6695744106099558,0.6970386153045408,0.7282809490490946,0.756906092368489,0.7815584043748564,0.8075897864592578,0.8296143382490417,0.8469804152808027,0.8625298492064173,0.8764228956257885,0.890595610035955,0.9056815058703878,0.9303331342646356,0.950567990659892,0.9727344467642729,0.9960687313887249,1.0186774375851173,1.0419400347926333,1.0560466225508973,1.0724882802961617,1.0909095244549005,1.111505920128243
LBN,1.0,1.0,1.0,1.0,1.0,1.0,1.119239655008173,1.2253190164943624,1.3156033508755969,1.409017245243882,1.5069705079998474,1.6954100139180466,2.2504690800732776,2.508496232239195,2.7764854137646373,3.012983261246311,3.1183817628906003,3.2392026953633186,3.550473403993552,3.7623495243053555,3.8537092696427755,3.8112019732707645,3.4259720511903398,3.315426137319426,3.3006508312607856,3.5703703401350717,3.727287106609009,3.7570734001380024,3.6034485678176664,3.5338492191463517,3.567253902952435,3.6371902629300195,3.680928539761493,3.7631473173244117,3.7364928422759043,3.462275110210703,3.3108814713881025,3.2753813118586756,3.2415003758970315,3.2142718764539397,3.188774937324536,3.168052900362895,3.1505100848572027,3.1000924262208303,3.0405221268989293,2.9666149738924985,2.889042249252564,2.829660258443277,2.7951233152375434,2.7589360214351344,2.7284686633972024,2.6913025530265187
LBR,1.176304612212352,1.292654711863176,1.36333247351652,1.4080113621579287,1.4391060536780538,1.4570068461281207,1.5110686577717989,1.5590083245508268,1.6033693584590658,1.6429130405313703,1.5917593804121624,1.5498629204163499,1.5159245525972325,1.4914194397640546,1.4676908306363108,1.450043731258106,1.4511348931280508,1.4654936952116708,1.4823625870481407,1.511215786490898,1.5429281832739568,1.5666589548778709,1.5895253204423878,1.6034278097338615,1.61173311085054,1.6132632590041844,1.7457695571980818,1.906548516725047,2.2240501980044094,2.74139842270923,3.4145948293529935,4.091896945424074,4.672407113420457,4.8833390089136355,5.028505018614578,5.1420042609210395,5.050875261812438,4.924753445272036,4.641127668441149,4.233421118292651,3.6600471481660515,3.065946248558042,2.5392891841897542,2.3349607229332996,2.1924072331099245,2.079155832280493,2.0206703178005574,1.9635418916429912,1.9649289571664523,1.862996881723029,1.7455200372731896,1.6156466283472166
LBY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LCA,1.0,1.0,1.0,1.0,1.0,1.0,0.9976696590955122,1.0055881672879898,1.0249191414672125,1.0561600626346714,1.0926135730871682,1.1361774300715466,1.171433336058111,1.2047702537196487,1.244421663746309,1.2963898311341837,1.3774924924217458,1.4645755537813623,1.5507425054464943,1.6238629302970284,1.6894664353114741,1.7481285587721593,1.8002245067416687,1.8629988630073442,1.9126291979256849,1.958473665327483,1.9889868241037363,2.0204329007868473,2.0430376966093142,2.0794169383236154,2.136705105530224,2.2077106222947087,2.2964887901276945,2.3994246104775216,2.511550710616824,2.6281882862238293,2.7529168733352725,2.8889916061763534,3.0354503683347525,3.162414434433684,3.2550594852062185,3.3573156969933633,3.4284885672546097,3.4846903059368644,3.5370051517289696,3.5927701376064514,3.6387555087095294,3.6539325953786324,3.6437456795037915,3.6395830721527322,3.6566803203944294,3.6403141921323456
LIE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LKA,4.815930249913842,4.7841380491857946,4.746473726501984,4.686914506186818,4.636165244035316,4.579700791813781,4.461769226034815,4.400411452837868,4.33561795414586,4.29986939839759,4.269882032629947,4.245339124529764,4.238735073761728,4.260297427683438,4.2785098286685,4.319178712346212,4.378479343464903,4.428037509915877,4.475947443997026,4.523711378621909,4.565378673145177,4.59714326488724,4.617762454112374,4.64510842183712,4.679642253243058,4.709740299641244,4.719410656212423,4.715801428307362,4.702085033397426,4.672244787412651,4.640293361295978,4.607154722998645,4.580027394961596,4.535019652774136,4.490126084582622,4.442465785040082,4.399724400864206,4.379625135274688,4.358084326745589,4.33809284846903,4.319571385352239,4.301552052240718,4.272539958837923,4.247161131976001,4.220224342578172,4.200076836767073,4.1781541920337615,4.133925863210278,4.108177333706501,4.0877052596651735,4.066194934165133,4.046258395213353
LSO,5.959399046141993,5.754387335546162,5.5935838160505496,5.4216091663241075,5.291493255286336,5.184278891961197,4.88593049065548,4.665145923504608,4.481522430048905,4.293848771143516,4.140230020886172,4.041471948676188,3.9307409327176215,3.850761774250306,3.736464875450544,3.6970078278376723,3.7069474770924296,3.68987621775572,3.7589136895679935,3.944492397073801,4.138740267005366,4.266330111376912,4.418126877901942,4.5689687097718465,4.727168038911342,4.804234062471886,4.841940049585039,4.882147361588258,4.9298794149660985,4.943984835457292,4.975616788679933,5.038938024983539,5.086270936065168,5.137837763918567,5.270070556733405,5.415944544403578,5.54879220651125,5.647334670785489,5.724880967719275,5.769697887185454,5.789734830846813,5.7841204741672145,5.776205456234964,5.759435661773782,5.666281778959714,5.570848205570469,5.4713921030369095,5.363823108844895,5.300199635547341,5.241825558345004,5.1751799374438505,5.105257376947377
LTU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1899588172602482,1.4059776329253109,1.7135718694500954,2.10378966434173,2.548828245120785,2.9773284359559957,3.3842596794391326,3.7601937204334606,4.113368972112863,4.479213852108947,4.642577102300875,4.7581452455681355,4.761739278640191,4.651591948867706,4.472931794393958,4.294606246208593,4.12587783159182,3.9687651547442817,3.8379407548969993,3.752961570289216,3.676990124570365,3.606799319862918,3.5506789447400866,3.519425731433662,3.4988030840594617,3.498312526986295
LUX,4.230917276057747,4.255289205118807,4.286371212420279,4.315579772804776,4.321252165564896,4.293499116704485,4.302881671737917,4.311299419774843,4.293787084919831,4.251190116494859,4.222526044982891,4.223941916992194,4.2163895009690044,4.208308321381817,4.208438373163557,4.2412682380723155,4.273163782929761,4.311390191350122,4.362399262483477,4.418018256271067,4.452817612457114,4.436867843277256,4.389833763369011,4.334052055646129,4.266085199634174,4.175225052112359,4.067130259057678,3.9309609844001328,3.7918453364273197,3.6578854550115643,3.543237273550259,3.440297205499185,3.3692912823256123,3.2922775843624974,3.2251272451039616,3.1670574488862124,3.1049497914409434,3.0577187692774173,3.0041210769350277,2.956874135423483,2.9092079534919053,2.861006071090709,2.804196514358118,2.7443626352886072,2.705855582564085,2.697358196954503,2.693710471386398,2.692385961847978,2.6912662121185815,2.6857809978323886,2.683103602085015,2.676889140066542
LVA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4102154980960804,1.8738538036678942,2.6250014199600247,3.507307014447863,4.367853417286062,5.226086206149644,6.056702258235107,6.806425649532576,7.509123217657932,8.195661652044665,8.439929601401829,8.598673678101036,8.430617365606931,8.086045237410463,7.726789305267346,7.326554062648219,6.90758060374575,6.538012062013732,6.2443503447845305,6.055658993123795,5.922267730459849,5.7869744039368864,5.670981222376512,5.582687042309366,5.521227375932016,5.511436028179929
MAC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MAR,2.606573389101188,2.5382037082617237,2.5074191090349323,2.482664142906303,2.4553622493209915,2.420381603324355,2.296067977685193,2.230987913439092,2.198161915624255,2.193234815921777,2.188692029526243,2.187242958629172,2.1786461085299162,2.1898449201606995,2.2194187076570113,2.2653641275156224,2.3121766241956054,2.3786584707928595,2.4345749970753054,2.5038774369115906,2.576630505734035,2.6344457327474373,2.6751925587389844,2.7131924963711924,2.7229654273133717,2.7347620548921414,2.7436766955877707,2.7230229354531525,2.73407571038683,2.7438021676592017,2.7355755713559384,2.761902422866313,2.7746021662810083,2.7870155258807516,2.805190686103887,2.8286911651919393,2.858018328986841,2.8836970260710473,2.8901441292554315,2.879105603154556,2.8877252406241047,2.8723747702213602,2.874753262953351,2.8700497699387952,2.8786784689853326,2.868360514432294,2.8535886433929933,2.8473880637853535,2.8419777376520496,2.8425462027524686,2.844813268147658,2.8406520334549317
MCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MDA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0886158792807175,1.2191716194208495,1.4424035494152994,1.6675313844922788,2.0299174297312157,2.3903618386141465,2.7731988637263436,3.141938206431012,3.538032592092224,3.9436178188439954,4.2422852786202006,4.464945724915774,4.557311039743942,4.618953429767403,4.5147759016511655,4.386968084038693,4.222961618213808,4.067677681172457,3.866001769051399,3.673467902064123,3.4798007607205745,3.303747013863615,3.2090552989344423,3.1267244299256953,3.061672895454081,3.0175573925789982
MDG,9.159638151021877,9.137982240293766,9.093430346836007,8.955220865972922,8.819810556418535,8.705104486840375,8.498038036093215,8.337188584678465,8.207188474011797,8.046551046421738,7.929736858110807,7.8087047621626855,7.735684097801117,7.730198747506918,7.771142781290121,7.766889330409262,7.7919087455838625,7.904944183063362,8.013447074578428,8.086396749259336,8.14245983670343,8.189015898195247,8.19277104491147,8.208363868835306,8.190863913729462,8.207725873570357,8.212936004980076,8.182659197366362,8.130446917926927,8.073992103670973,8.029980832282046,7.978661262927632,7.926377290171065,7.85372326275864,7.773439951952247,7.686015845096605,7.580138798566141,7.415060173718582,7.353085464556888,7.253220154630597,7.146728780336774,7.048605873823592,6.964247973751412,6.904511012397694,6.896957485216014,7.007038228989115,7.169697420826532,7.362412944448712,7.348263783608818,7.395020196314654,7.468438413078518,7.581425218022569
MDV,1.0,1.0,1.0,1.0,1.0,1.0,0.9622551082095023,0.9271588116100462,0.8955478004007926,0.8679029141977088,0.8416371972947223,0.8286669189387048,0.8151649506879393,0.795728047317158,0.7726791765547194,0.7495880539646589,0.7715380703537755,0.8018991338864495,0.8511317150659135,0.8961550524623524,0.9312263165589598,0.9560224164112544,0.9864810847973102,1.0275178581418338,1.0761958178573796,1.1278978394048362,1.1678879583190953,1.2010660857693165,1.2174959718846534,1.2394543142899592,1.2749157938249964,1.3085908212976918,1.338775951945396,1.3685365984886928,1.398023776961268,1.4315955295927811,1.4745725426289793,1.5330381767616403,1.5844628019806124,1.6251546280170976,1.6748468646860366,1.7898732450419594,1.8822750405562076,1.9925047399062379,2.1192255939233076,2.281331793844285,2.4386779078871186,2.5815324505093384,2.6622848546720217,2.7700346869620915,2.8886692659601088,2.935902094745302
MEX,2.240079078135712,2.2374612906619746,2.2431425307979045,2.25404046633193,2.2623215523749307,2.276401627499884,2.298215731533989,2.316529673429871,2.3264138161439734,2.3397784092202394,2.366900188354476,2.3918272107071603,2.418088137928851,2.444042171909515,2.465362325385532,2.4757038883937588,2.4851702601382417,2.4901702182372154,2.5150543610969907,2.5607171400456537,2.6008004523335972,2.637257902933309,2.6842444852690432,2.7264903878405606,2.776332382977572,2.8244501109313305,2.8669629117255413,2.9071735687507885,2.932189648632923,2.937800152727444,2.9422146334264463,2.9691035495657827,2.9657221051229086,2.951288846458594,2.929196468257259,2.914226606514562,2.901203435394933,2.899090464108462,2.903384088770693,2.9110411375494256,2.9188282113434507,2.905190480354643,2.9014685094618033,2.9120161854488136,2.934927894033696,2.981522755010144,3.024656292387289,3.05712621022062,3.0681727938099,3.0785358162815415,3.09669211275174,3.117685975823276
MHL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MKD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.27537075537253,1.577525016758046,1.9255773551392896,2.2870957375176713,2.6628001730627053,3.051581312705462,3.4435299827311545,3.835718019205167,4.2176892633653695,4.584566349669433,4.659960872605036,4.72885698651549,4.7503526460936625,4.752411099761791,4.725240781726026,4.667900514552272,4.590735046864731,4.494933366856415,4.397990229596802,4.326738660303188,4.266366721476416,4.186524820034262,4.129974246749828,4.06674998253542,4.006951240741524,3.955708326750105
MLI,0.8589660578115847,0.9226407691031743,0.9810431973599683,1.0445309926449333,1.0974870801591399,1.1503697034838685,1.2418981855205673,1.3322184945215423,1.4202962041030731,1.522954842932963,1.6095078271849048,1.6834806933612438,1.736581032380475,1.7788135344671783,1.839717547717202,1.884555443858782,1.953764342283939,2.0200303710474334,2.078470598829696,2.1434698588068124,2.2031395461512835,2.262799166645521,2.3160839178884993,2.3852071086869007,2.4472497842246015,2.511027009722466,2.5642429174825683,2.592348839075141,2.6407536661755424,2.667878745937448,2.680383078324758,2.6502107881785313,2.626027250807355,2.582086649463264,2.525873487518652,2.460818212539725,2.3992196595208366,2.345442594705895,2.2704393282537114,2.182436423869331,2.127777081467145,2.1173306036013244,2.1114315899141856,2.1041982376828776,2.0972378080501763,2.098873791363224,2.0846104192146706,2.0903571003412047,2.096728472194497,2.1169850502859093,2.102025920058543,2.090504988043898
MLT,0.6773759469305762,0.686410533710569,0.6879633389603247,0.688887097162766,0.6884353526905805,0.6894757235501787,0.6961445436370529,0.7028380830124353,0.704943106869013,0.70604550139967,0.7028261370050766,0.6940880382085224,0.6846623721115865,0.673869888311755,0.6623552272257507,0.6482613666232847,0.6373034067617278,0.625827895329045,0.6172516745600858,0.6131661610029171,0.6152236996858901,0.6268854439638967,0.6432892612438998,0.663365267440123,0.6840107331683412,0.7043009596267472,0.7251316551093933,0.7433274848429631,0.758263797310123,0.7677546304786762,0.773107701245627,0.7762434773059084,0.7802057068929522,0.7824886584693431,0.7865298088509542,0.7926679724487922,0.7971174803570642,0.8043044332389601,0.8102621573278139,0.816818890007229,0.8262635751044757,0.8366932293017639,0.8486424928390418,0.8612859868736032,0.8738007485811495,0.8905123258309876,0.9088458247340586,0.9253588090872201,0.935707275538705,0.9465075388770859,0.9556722778198267,0.965538619956339
MMR,0.518335522302896,0.47057012205192955,0.4372016979149958,0.4150585889109892,0.39824430562972446,0.3859921639752129,0.3138490406621666,0.24282997167765275,0.2544318433856591,0.2669532968074452,0.27613267891905,0.28327123647926356,0.2893069906509839,0.2936232825433006,0.29856689657434987,0.3041281062327741,0.30961379587945703,0.3148614237088459,0.31995316926568035,0.32527213773013164,0.3309185760304705,0.3377850222632195,0.34709346644837974,0.3585709407664038,0.374488131904124,0.3875569682663839,0.4009879509509709,0.4157677141049093,0.42655414330500185,0.43582593423772964,0.44450551801187127,0.45325023865640424,0.4618872301049432,0.46976763556634304,0.4746944895304961,0.48017909920654533,0.48330363618815014,0.4833338731603085,0.48455379269951254,0.4855020996164597,0.4866963140900557,0.4879286709144378,0.48904053133536907,0.4911346056006149,0.4947217463461242,0.5046615173353641,0.5245191582046207,0.5593133791452887,0.5685542396809158,0.5813201119605804,0.5981221622772993,0.6192152004208703
MNG,1.0,1.0,1.0,1.0,1.0,1.0,1.2111753783691854,1.4345503895944574,1.6729015246422048,1.9104601608482255,2.161004311986051,2.4170267263426273,2.686759359269897,2.956029737222176,3.2268407909271644,3.5106517575178158,3.5830560290639406,3.643874176989135,3.6916911974045115,3.743062767893234,3.784216772245748,3.821856443923501,3.8390571577774195,3.866644398289522,3.897030605188637,3.9263610165474625,3.9634005598726594,4.065315772833069,4.231617998240923,4.430464229315292,4.627235663037272,4.78685386757574,4.950170189748504,5.094862089007236,5.226795891926509,5.336026092024126,5.439216422755927,5.463040405808604,5.397292060361722,5.268323574108417,5.097855464424727,4.937730109088432,4.7594359948535905,4.565839881242817,4.363086293503686,4.176826332547235,3.975812031988923,3.759342809842221,3.636245304909029,3.5172660286278976,3.4225876333909824,3.3377606802286444
MNP,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MOZ,1.855718888668262,1.8990068945694316,1.954288976340321,1.9867436035489878,2.0226616611755595,2.0582541177458884,2.1627363532812725,2.263606249797839,2.379868888443467,2.5000788381832963,2.6224591737187204,2.751344787376709,2.870829332685939,3.022973785905087,3.185521675676885,3.353288877044926,3.4904940232258808,3.6357776011258798,3.8060339199261177,4.035241619744605,4.2476667263071715,4.494187108590004,4.737826963186125,4.947740408251136,5.149130940900628,5.337811570316486,5.553110145162007,5.754905674951595,5.980402422880944,6.103429974940614,6.233195887645882,6.335340778393212,6.319887294421962,6.293375235936012,6.228170387180063,6.1621010285095625,6.119554642477299,6.044731120310038,5.9121217238162185,5.81378141781799,5.706761521958137,5.560482109027127,5.5078303071292805,5.4664155178001215,5.469861005929355,5.492416744743335,5.47901648079266,5.518061935598264,5.506874714647042,5.487066590288898,5.476436332592084,5.484482111082983
MRT,3.0314332977129186,2.8750204275296505,2.7656449451057967,2.6771617514270956,2.595600745269406,2.54653119345663,2.4999219480315866,2.3936804710673014,2.2790688141630016,2.1759826721455915,2.1975753175822708,2.246681177234725,2.3085144657473853,2.400355035392661,2.5280915435670974,2.6152021190993358,2.713265098287689,2.79758095869905,2.896177022514645,2.9705031337443963,3.065197087342092,3.164428282711656,3.237608659839944,3.284495396819923,3.3054545096730417,3.3393830229103885,3.374784472483023,3.4067894781465937,3.4034574927885197,3.375669361214578,3.3158531229770256,3.2675495725542816,3.2025716394283976,3.1515184434141914,3.097751737330911,3.040700226873489,2.98696689894448,2.941222805131327,2.9004357316215867,2.8787920290327813,2.8837720211806674,2.8996727309976515,2.9154539834817474,2.932293114498508,2.972463648917108,3.0474624128164836,3.1293989705202274,3.23527659294871,3.275851423479773,3.330750240603944,3.3759841975888176,3.3965985270576375
MSR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MTQ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MUS,2.626795999022924,2.627920376363882,2.6417869743702056,2.6373660007112196,2.681717364103561,2.70983441160164,2.7292568463544358,2.751686131632776,2.755182620151531,2.75402994251412,2.741425853479088,2.7324107781464115,2.6803779940477104,2.638669955097419,2.5582257304691547,2.4877787620001586,2.4492424986076737,2.4120543984778333,2.3831073962397618,2.37397357166704,2.367006500689048,2.3364784505380167,2.325498435952194,2.3039464333015482,2.276864036321265,2.247123813758729,2.182459749422315,2.1278723235420127,2.0802158787881213,2.0290876313233035,1.986741511592617,1.9527857068205858,1.930538076100219,1.9172843269106263,1.900313049396166,1.8868141135904957,1.8674874841610696,1.8469945564939247,1.8317206401806831,1.8142359454822259,1.7942122749910432,1.7790621924796102,1.765532990949625,1.7528663310298498,1.7431685307044678,1.7319960283476739,1.7287738422858763,1.7254396457254493,1.7208363228932189,1.7191147260272073,1.7185034505621455,1.71374533642301
MWI,12.320480112090983,12.108405223930502,11.866582293364441,11.792742796540495,11.793412166157536,11.785536913045288,11.758003621106523,11.788117415078913,11.719966934260935,11.889481652450614,12.191946477514138,12.95326326941138,13.93540553928182,15.008722052377346,16.285025614278005,17.766556506641496,19.227443593320167,21.10249814763469,22.967274537185176,24.513225828275772,25.85949127948816,26.867077394928003,27.655663388132428,28.30687759269013,28.647434714052782,28.737972578144685,28.765032432161842,28.30458570097853,28.080559109128405,27.667387919766362,27.631623819704487,27.425459322403714,27.033107015344104,26.51564081705854,26.018492958726313,25.561276676460558,25.179081182910277,25.010733329352092,24.4936116000815,24.096453763443115,23.291631037605537,22.735663217297958,22.457795819156438,22.212693120789908,22.01190761668697,21.708529897505283,21.322832541768065,20.69545269664638,20.419845132930003,20.225704704178,20.095429863945007,19.925378727866605
